@RELATION dn2b_-f2

@ATTRIBUTE f1 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE y {0,1}

@DATA
-0.884696063,4.66547326,1,2,0
0.16831803,5.190602057,0,2,1
0.519812521,5.955921351,0,4,1
-0.328640004,3.885004828,0,5,0
-0.363379524,4.946910648,1,1,0
-0.282931471,5.670292861,0,1,0
0.391147761,4.606107611,0,0,1
-0.468303447,5.133562848,1,1,0
-0.45918049,3.987452807,0,3,0
-0.151067445,4.231243677,1,3,1
0.178436363,4.879600989,0,1,1
-0.075158716,5.482184467,0,2,0
-0.65021348,4.753231052,1,3,0
-0.397545316,6.157322817,0,5,0
0.693342037,3.513942166,1,2,1
0.534709462,6.069666645,1,0,1
-0.627390063,5.652244867,1,5,1
-0.394514337,4.932022195,0,1,0
-0.576056401,4.663449109,0,6,0
0.16588555,5.059888949,0,5,0
-0.835769166,4.182928379,1,0,0
0.677918575,5.895847639,0,3,1
-0.916447314,5.355095843,0,5,0
0.920277507,4.204883342,0,0,1
-0.190723443,4.921292456,1,1,0
0.523647149,5.906950483,1,5,1
-0.019476064,4.260772469,1,4,1
-0.827717755,5.160659144,0,1,0
0.681468274,4.798259976,0,6,1
0.858632028,3.672941986,1,0,1
-0.060817716,5.573731822,1,3,1
0.787852387,5.141282494,0,4,1
0.314547011,4.968076218,0,5,1
0.224804254,4.809447782,0,6,0
-0.249410966,6.127255473,1,1,0
-0.93257523,3.561215166,0,2,0
-0.059741532,5.588909306,0,6,0
-0.744697519,5.854692177,1,3,1
-0.232669829,4.744854197,1,2,1
0.077992014,4.427916536,1,1,1
0.853867125,4.690174299,0,6,1
0.19443029,5.944645517,0,5,0
0.811429985,5.064418369,0,6,1
-0.315117518,4.725716228,0,0,0
0.494577949,5.793095123,0,4,1
0.636863131,4.419506545,1,3,1
0.227186567,5.021774835,1,2,1
0.601708027,5.023743265,0,6,1
0.184577313,5.142354143,1,4,1
0.60882503,5.391957113,1,5,1
-0.574980302,6.495011739,0,5,0
-0.657334536,4.755120293,0,1,0
-0.758804539,4.251567746,0,6,0
-0.426758367,4.201757828,0,5,0
-0.937655777,6.122110567,0,0,0
-0.246417661,4.922526353,0,3,0
0.772093255,5.939833589,1,6,1
0.039762307,4.69622709,1,4,1
-0.6604891,5.239786339,0,1,0
0.498540187,4.511625012,1,6,1
-0.395290192,4.74467456,0,4,0
0.985817344,5.043865376,1,4,1
-0.764986696,4.554172887,0,6,0
0.026839745,4.789315568,0,3,0
-0.52905057,5.194483225,1,4,1
-0.831448248,4.353473813,0,6,0
0.48738803,4.8646843,1,0,1
0.604449579,5.860236088,1,5,1
-0.382640452,4.068242567,0,6,0
-0.223354562,6.090797399,1,2,1
0.195914194,4.962938979,0,4,1
-0.791440522,5.516505368,1,2,0
-0.842611769,5.299919252,1,6,1
-0.083351829,4.807774023,0,4,0
0.427213214,3.759788784,0,5,1
-0.05521447,6.298188618,1,6,1
-0.25723281,5.791386262,1,1,0
-0.347699765,5.438640736,1,5,1
0.153011694,5.730624704,1,1,1
0.534724879,5.74886361,0,1,1
0.488757383,5.535939708,0,6,1
-0.615450466,4.475487119,1,1,0
-0.084636318,5.3468805,1,6,1
-0.330313288,3.657565906,0,3,0
-0.578243275,5.65436525,1,3,1
-0.333679,4.552471285,0,5,0
-0.279708591,5.208825895,1,0,0
0.648787677,4.384448777,0,2,1
-0.708903679,3.962766407,1,3,0
0.448941587,5.111629861,0,2,1
-0.465147468,4.544551161,1,2,0
0.219962889,5.238164423,1,4,1
0.123714894,5.566217765,1,0,0
0.770124226,5.483811115,0,2,1
-0.172615664,4.38523381,1,1,0
0.732690966,4.610097907,0,4,1
0.927453914,5.409810309,1,2,1
0.062022752,5.142004046,0,3,0
0.635317319,5.709187869,0,3,1
-0.562187267,4.789305169,1,4,1
0.536793197,5.233748014,0,0,1
0.438212391,5.743038369,1,6,1
-0.62378312,4.674139574,0,1,0
-0.953418038,4.149690229,1,5,1
-0.611945395,5.597631273,1,1,0
0.23449963,4.950556081,0,6,1
-0.506360073,5.822886101,1,3,1
0.447111768,5.771485741,0,1,1
0.259978593,4.728266577,0,0,1
0.336776424,4.685235717,1,1,1
-0.47157865,5.23613176,0,4,0
0.746268869,5.61833564,1,4,1
0.074532693,5.309777238,1,5,1
0.355646007,4.24257567,0,1,1
0.18563593,4.939762946,1,6,1
-0.918245669,5.338472298,1,3,0
-0.305801523,6.15564012,0,0,0
-0.216243577,4.219557726,0,6,0
-0.909866289,5.14540239,1,0,0
0.249107918,4.406279977,0,5,0
0.068388545,4.30499462,1,1,1
-0.176671476,3.472828532,0,4,0
-0.640421001,5.110446624,0,6,0
0.627507942,4.91775778,1,4,1
-0.195422173,5.086208235,0,0,0
-0.62802694,5.554182522,1,3,1
-0.354808335,4.711688854,0,2,0
-0.634804421,4.244652124,0,1,0
-0.020495115,5.260215461,1,2,1
-0.573138677,5.333882704,0,0,0
0.641394742,4.723598156,0,4,1
-0.195138942,4.936927509,0,1,0
0.650665877,5.106651536,1,5,1
0.089820546,5.326599601,0,4,0
-0.485110815,4.535739993,1,5,1
-0.377626003,4.667659923,0,1,0
-0.668390383,5.080478475,1,3,1
0.744212261,5.002139272,0,0,1
-0.070409446,4.951841178,1,3,1
0.122630854,4.958384318,1,3,1
0.06354954,6.026864257,1,0,1
0.7826095,4.07305417,0,3,1
-0.290568209,5.261093524,0,2,0
0.53596102,6.015086727,1,1,1
-0.803586268,5.904846578,0,4,0
-0.333835852,4.593718101,0,6,0
-0.97984556,4.257516656,1,0,0
0.448782162,4.792136409,1,6,1
-0.406771411,5.237474612,1,4,1
-0.125196466,4.833154197,1,4,1
-0.340797735,4.830635698,1,6,1
0.797602221,4.446701074,0,4,1
0.740117714,6.455962426,0,3,1
-0.750527856,5.788486042,1,5,1
-0.360200887,5.781461946,0,3,0
0.770377516,5.771528915,0,2,1
-0.750589065,5.179566534,1,6,1
-0.862927927,5.605424215,1,2,0
0.477007252,5.142432543,0,2,1
-0.415559301,4.157345149,0,3,0
0.222775413,4.338093101,1,3,1
-0.696687301,4.192854064,0,5,0
0.224407226,5.061368517,0,4,1
0.327488167,5.35090984,1,2,1
0.691396111,3.985264781,0,4,1
-0.297613322,4.830704575,1,4,1
-0.218248745,4.202438015,1,1,1
0.704184614,5.471453395,1,2,1
0.660605533,4.410543337,0,0,1
-0.787171493,4.37139859,0,0,0
0.416276904,5.444082909,1,0,1
-0.119014483,5.30562204,1,0,0
-0.238293371,5.195670075,0,4,0
0.870726733,5.050870367,0,1,1
0.337862628,4.725815561,1,1,1
-0.561717776,4.338172691,0,6,0
-0.038232216,5.371336205,1,3,1
0.078652265,4.512017652,1,0,0
0.342006685,5.018082398,1,1,1
-0.6677242,5.939382383,1,2,0
0.876038243,5.837217335,1,1,1
-0.797055424,5.33298642,0,5,0
-0.097972739,6.461956112,0,0,0
-0.408807723,4.882810181,0,2,0
0.62679536,5.302058652,0,4,1
0.875511159,5.550580906,0,2,1
-0.98234772,5.389271665,0,4,0
-0.845509653,4.737956639,0,1,0
-0.403135175,2.896166322,1,2,0
0.537183985,4.511943799,1,2,1
-0.634252627,5.606102624,1,6,1
0.09882545,4.826187964,0,4,0
0.408082156,5.969039374,0,5,1
-0.413607279,5.99351848,0,4,0
-0.457716239,5.608090662,0,5,0
-0.461799378,4.728488631,0,2,0
-0.266057767,5.711667721,0,0,0
-0.39305899,4.486975782,0,1,0
0.603954458,5.300458679,1,4,1
0.134636104,3.729034788,1,4,1
-0.51697056,5.669670855,1,5,1
0.596113575,5.215386827,0,3,1
0.066791943,5.029979259,0,0,0
-0.917563111,5.229926537,1,2,0
0.769567672,5.435094993,0,2,1
-0.173590726,4.179593964,1,2,1
0.756572191,3.800404884,0,4,1
0.986126357,6.153399694,0,2,1
0.005401307,5.505662639,0,5,0
-0.161298808,4.108180864,0,5,0
-0.87289514,4.164711906,0,3,0
0.909740536,4.453779639,1,1,1
0.081890588,4.935099712,0,2,0
0.609223608,4.445866856,1,1,1
0.183516984,4.544872785,1,5,1
0.023916082,5.355444837,1,6,1
0.144318362,5.293582547,0,6,0
-0.676392585,4.572429732,1,2,0
-0.128514857,4.85617664,1,0,0
0.580743447,4.653566572,1,6,1
-0.167535242,5.839961332,0,2,0
0.037713658,6.235134676,1,2,1
-0.785168735,4.984069004,0,2,0
0.904640144,5.379902458,1,0,1
-0.288505301,5.150267009,1,3,1
0.272884908,4.952157226,0,1,1
-0.316640529,5.448061582,0,5,0
0.084472739,5.873606303,0,5,0
-0.593018806,5.148615787,0,2,0
-0.56883816,5.267552417,0,0,0
-0.233657387,5.379976422,0,4,0
0.815763396,4.90848035,1,5,1
0.155048457,4.388844072,1,6,1
-0.508850969,4.806020161,0,0,0
0.939158988,5.84868766,0,6,1
0.127622845,4.897506609,1,1,1
-0.62823185,4.23883029,0,3,0
-0.637273363,6.105814435,1,6,1
0.232768119,5.109057987,0,4,0
-0.466130031,5.441404042,0,6,0
0.460744483,4.166121971,1,6,1
-0.624488311,6.370192692,1,0,0
-0.773009428,4.487176239,1,6,1
0.763607222,6.263932411,1,5,1
-0.436976716,3.646289665,1,3,1
-0.852341685,5.270033437,0,2,0
0.606394214,5.718208583,0,0,1
0.041155823,5.794174918,1,0,0
-0.99245756,4.556525729,0,4,0
-0.322443388,4.479423674,1,5,1
-0.967592344,5.11711441,1,5,1
0.676857292,4.418137301,0,1,1
0.530668005,2.783744332,0,2,1
-0.380236794,5.212649201,0,1,0
-0.134669316,4.574688124,1,5,1
-0.634695145,5.808003301,0,6,0
0.432381352,5.211789977,0,2,1
0.081468112,5.060602368,1,0,0
0.383482573,5.722359905,1,4,1
0.624231915,5.468653749,0,1,1
-0.646691903,4.666459336,0,4,0
-0.408709362,4.631354382,1,5,1
0.628213861,5.30662979,1,4,1
0.13198424,4.695870971,1,0,1
0.467694593,4.906475005,1,5,1
-0.378558178,4.489872041,0,5,0
0.336297203,4.918714478,1,3,1
0.122542394,4.046702545,0,6,0
0.301777972,5.464798538,0,5,1
-0.581780785,5.344457464,1,0,0
-0.961609788,4.616235985,1,3,0
-0.377779462,4.825481315,1,3,1
-0.244851162,5.92875249,1,3,1
-0.047063952,4.185039429,0,3,0
-0.247368021,4.895764158,0,6,0
-0.471700224,3.409129899,0,1,0
-0.577147799,4.932840053,1,0,0
-0.825570046,4.567271085,1,4,1
0.318259456,4.655312651,0,5,0
-0.308387612,4.09556936,0,5,0
0.04077088,5.312430887,1,3,1
-0.54350141,3.546858534,1,3,1
0.85099931,4.44843984,1,4,1
-0.793284021,4.558509784,0,0,0
-0.532164998,4.312977718,0,5,0
-0.619505696,5.041109467,1,1,0
0.878153309,4.747734639,0,0,1
0.033671986,5.127530101,1,5,1
-0.020048808,4.517760508,0,4,0
0.912925948,5.551492408,0,2,1
0.849036831,5.559157148,0,0,1
-0.371972988,6.147062977,0,2,0
0.145699233,4.815987374,1,2,1
-0.713069293,4.208399033,1,1,0
-0.304709192,5.343740747,0,2,0
0.150633232,3.583720784,1,1,1
-0.615941258,4.153167753,0,4,0
0.855655112,4.74714231,1,4,1
0.503041705,5.582982365,1,1,1
-0.538179261,5.702472471,0,6,0
0.35797062,4.939919635,0,5,1
-0.132876343,4.692111509,0,1,0
0.45006002,4.169845928,1,1,1
0.307733473,4.694393179,1,1,1
0.414173472,4.127699791,0,0,1
-0.430020062,4.153491737,1,0,0
-0.723022532,4.833931544,0,2,0
0.65574376,4.936148256,1,5,1
-0.2372855,5.99256937,0,1,0
0.461516229,4.965001943,0,2,1
0.62926821,4.213253606,1,5,1
0.320540807,5.743507952,1,4,1
0.785253947,5.319772746,1,3,1
-0.033842294,4.945571168,0,5,0
0.663313309,5.558981409,0,1,1
0.816499278,4.694033054,0,5,1
-0.118682939,4.504033873,1,3,1
0.79579477,5.07605973,0,5,1
-0.160033578,5.930610359,1,0,0
0.609827006,5.774250134,1,1,1
0.755604593,6.135739423,0,2,1
0.837117015,5.076223236,0,2,1
-0.720834996,4.16022469,0,3,0
-0.329474612,5.435887148,0,4,0
-0.7420796,5.971072302,0,0,0
0.73966058,5.211213482,0,0,1
0.567598893,5.22512555,0,6,1
-0.39999111,5.039941118,0,2,0
-0.854233834,3.759258647,1,2,0
0.36957113,5.102833152,1,1,1
0.82336103,3.007667416,1,3,1
-0.045744156,5.332194985,1,0,0
0.070446916,5.737924227,1,5,1
-0.035291405,4.716063252,0,0,0
0.869077266,4.624716713,1,0,1
0.853640083,4.980150279,1,6,1
-0.910366752,3.969222685,1,2,0
-0.50185733,6.672061874,0,1,0
0.928566656,4.252756642,1,0,1
0.25348888,5.456537252,0,5,1
0.85853979,5.134383406,0,2,1
0.753915195,6.054302721,0,2,1
-0.753460783,5.229478297,0,1,0
0.712282923,5.907188632,1,2,1
0.63224211,5.636493029,0,5,1
-0.385272434,5.136790075,0,1,0
0.115348512,6.215372204,0,5,0
0.953381542,4.488419989,0,5,1
-0.055313035,4.755897215,0,4,0
-0.389597885,4.658739897,0,3,0
0.318052746,4.262199105,1,6,1
0.615710816,4.987186021,1,6,1
-0.217167753,3.817266876,1,3,1
-0.383824009,5.172377982,0,2,0
0.186798326,6.528187548,0,5,1
-0.533002218,5.095338648,1,5,1
-0.664385083,5.587277273,0,1,0
-0.995869925,5.401370402,0,4,0
-0.322948533,4.98890804,0,2,0
-0.97079884,4.676731194,0,0,0
-0.519935018,4.244992103,0,4,0
0.279264868,4.989133241,1,0,1
0.120032143,5.516636644,1,4,1
0.797671736,5.646167903,1,1,1
-0.652830322,4.23890109,0,2,0
-0.326050014,4.194955791,1,5,1
0.275619671,4.578801068,0,3,0
-0.172438418,5.260362479,1,4,1
-0.8692326,5.009872054,0,6,0
-0.590817381,5.413127518,1,5,1
0.934971006,4.886551372,0,1,1
0.364960396,5.480071181,0,4,1
-0.882259812,5.395426544,0,5,0
-0.696489978,5.917545599,0,6,0
0.766427357,4.21082361,0,6,1
0.998200859,5.079161807,0,2,1
-0.681607312,6.246438965,0,0,0
0.330164926,4.62986753,1,3,1
0.133449785,5.001483005,1,5,1
-0.495638448,5.947759298,1,6,1
0.882693058,4.683141153,0,4,1
-0.28215449,6.609740156,0,2,0
0.223751267,3.960186769,0,4,1
0.526236803,5.693899707,0,1,1
0.960297959,4.459298028,1,1,1
0.674588157,6.274498983,1,2,1
-0.790855035,5.384798759,0,1,0
0.956763115,4.777286466,0,4,1
0.916239898,4.273267119,0,1,1
-0.548034343,4.509135575,1,3,1
-0.193003858,4.991852161,1,5,1
0.114345071,5.183643655,1,2,1
0.057746891,4.814578787,0,3,0
0.506873069,5.450595056,1,5,1
0.270345409,6.151790706,0,4,1
0.144098925,4.524170021,1,0,1
-0.278304849,3.306061697,0,3,0
0.696061261,4.879998286,0,2,1
-0.516964712,2.863620757,0,3,0
0.989987787,5.635806718,0,3,1
-0.977490111,5.198770966,0,2,0
-0.935037108,5.479215235,1,4,1
0.272164848,4.075085759,1,0,0
-0.33741271,5.041510545,1,4,1
-0.418356435,4.33111228,0,6,0
-0.208627387,4.736002676,0,3,0
-0.642961485,5.83970621,0,1,0
-0.535379683,5.718700516,1,3,1
0.252123416,4.763907504,0,5,1
0.209465462,4.654306745,1,6,1
-0.650010511,4.612985367,1,5,1
-0.997374379,4.58456992,1,6,1
-0.296370706,5.013629071,0,0,0
0.25829035,4.744062736,1,0,1
-0.78956185,5.259379981,1,0,0
0.105309315,4.761641201,1,2,1
-0.382921419,4.708315051,0,3,0
0.148538496,5.868238196,1,3,1
0.731176889,4.198044161,1,0,1
-0.385244173,5.546002428,1,3,1
-0.463446528,6.589167705,0,0,0
-0.254526262,7.144489213,0,1,0
-0.897956604,5.247652354,1,3,0
-0.40907312,4.700834006,1,6,1
-0.856169553,5.466567789,1,2,0
-0.569422346,4.75890274,1,0,0
-0.185170218,5.312478485,1,5,1
0.1827667,6.067524353,0,0,0
0.730516613,5.240244451,1,2,1
-0.612619667,4.662415398,0,6,0
-0.118590141,4.651544913,1,5,1
-0.046524438,4.765555458,1,1,1
-0.911794116,5.136088875,1,3,0
0.482227059,5.476802021,1,4,1
-0.436043508,5.504115958,1,0,0
-0.778766523,5.225218005,0,1,0
0.375544128,4.276683993,1,0,1
-0.364103357,5.099169346,0,5,0
-0.280036777,5.136858956,0,5,0
-0.461055899,6.0091796,1,1,0
0.607212915,5.018664527,0,3,1
0.658652491,4.699048497,1,2,1
-0.000692061,4.572051142,1,4,1
-0.682823463,4.700733409,0,0,0
-0.434366289,5.395547566,0,2,0
0.232406387,5.817694839,1,4,1
0.719141611,6.018368523,0,0,1
0.879627298,4.508180279,1,5,1
0.530508699,5.422833834,1,1,1
-0.13345504,4.542853132,1,6,1
-0.933279026,4.530955407,1,6,1
0.791327845,4.641565971,0,6,1
-0.13633903,6.514602609,1,4,1
0.934351501,5.686671117,1,2,1
0.279431522,4.969066265,0,0,1
0.967319245,5.852003362,1,6,1
0.839685776,4.595228697,1,1,1
-0.210350733,4.758595952,0,5,0
0.070845931,4.958416533,1,4,1
-0.030050547,4.698439609,0,6,0
0.991858709,5.475599984,1,4,1
0.815915642,4.775123657,1,5,1
-0.784415539,6.143644932,0,6,0
0.244303547,5.52252722,1,0,0
0.08468764,4.245045493,0,4,0
-0.575570383,4.990735889,0,4,0
-0.517649136,4.275801371,1,0,0
-0.367346288,4.430656355,0,5,0
-0.975037196,4.403123931,0,1,0
-0.751968888,5.243044194,0,1,0
0.788685137,5.384798391,1,0,1
0.057163293,4.444860537,1,5,1
0.512137687,4.003210949,1,4,1
0.605849796,4.280680329,0,4,1
-0.03950945,5.396036759,1,2,1
0.353382585,4.664703511,1,6,1
-0.980947804,5.222678462,0,0,0
0.614921579,5.225932027,0,4,1
0.235810341,5.031429552,0,6,0
-0.012409279,5.327228215,1,3,1
-0.551107608,5.773724949,0,1,0
0.42490699,5.144454448,1,5,1
0.168897818,5.243596439,0,0,0
-0.301657615,6.318425342,0,5,0
0.470014997,5.053633648,1,4,1
-0.075115199,5.076253817,1,4,1
-0.055602362,5.631896487,0,6,0
-0.006121907,4.512217848,0,4,0
0.86474081,6.203306355,0,5,1
-0.752132604,5.726318439,1,0,0
0.55894288,5.847439531,1,4,1
-0.517574924,5.014266319,0,5,0
0.132448673,5.102574357,1,0,0
-0.572545372,4.912380784,0,0,0
0.957562317,5.304239757,0,0,1
-0.987847612,5.896352905,0,4,0
-0.322488552,4.106581928,0,6,0
-0.10813742,3.850767646,0,5,0
-0.344850045,3.880017432,1,5,1
-0.597858367,4.462751149,0,2,0
0.46677037,4.978456578,0,4,1
-0.213373265,6.316565746,0,1,0
-0.724813106,5.0886057,0,6,0
0.92471433,4.918752833,1,2,1
0.132966928,6.090974594,0,6,1
0.539798811,5.307987775,1,0,1
-0.538335624,5.4620427,1,6,1
0.270727281,5.047650739,0,3,0
0.843240069,5.450189382,0,1,1
-0.544819828,5.526071282,1,4,1
0.897484266,4.960065398,0,1,1
-0.478352236,4.262549586,0,2,0
-0.812259233,5.358874257,1,5,1
0.22641075,5.430202817,1,3,1
-0.039476058,3.83743649,1,0,0
-0.340393812,4.134271083,0,6,0
0.454894137,5.680936516,0,0,1
0.942578159,5.79282337,1,5,1
0.280466738,4.874639519,0,6,0
0.952373994,5.85246439,0,3,1
0.533390239,6.641786486,0,3,1
-0.436512591,5.14969665,0,6,0
-0.865036358,5.140620824,0,0,0
0.457304395,3.28085332,0,4,1
-0.141781135,4.795203644,1,2,1
0.828107289,5.810935427,0,0,1
-0.963701106,5.088533033,0,0,0
-0.912036102,5.302633687,0,5,0
-0.548653078,5.335288386,0,5,0
-0.245176321,5.270777395,1,3,1
0.009720577,5.52643098,1,1,1
-0.476278537,4.771948279,0,1,0
-0.067787052,5.023753906,0,5,0
0.070765348,4.436572923,1,0,0
-0.857170513,4.844500176,0,2,0
0.953303306,4.081825436,1,2,1
0.472907827,5.034181338,1,2,1
0.464051185,3.881029646,0,1,1
-0.431354634,6.255603493,0,1,0
-0.3670957,5.12894863,0,0,0
0.58119756,4.533533864,1,4,1
-0.571982819,5.264306497,1,4,1
0.249138627,4.993061271,1,2,1
-0.828870531,6.088757474,1,0,0
0.832562161,4.455213314,0,3,1
0.222521588,3.433065158,0,2,1
0.765363683,6.01580007,1,5,1
0.104319204,5.21140501,0,4,0
0.557290885,5.1517973,1,2,1
0.368307429,7.216734999,0,5,1
0.322104579,5.318895553,1,3,1
-0.080985438,3.779356453,1,6,1
-0.119365753,5.576676268,0,1,0
0.625593426,4.495782377,0,0,1
0.678684852,4.64515282,1,5,1
0.064051818,5.050903,0,1,0
0.104796485,4.579269365,0,3,1
0.47947719,3.614057322,0,2,1
0.316017659,4.984063375,0,4,1
0.398200212,5.625054329,0,6,1
-0.047918085,6.120668476,1,2,1
-0.230021487,4.805225102,0,3,0
0.567462814,5.893054996,1,1,1
-0.741105923,6.057266763,1,2,0
0.686216353,4.780403085,1,2,1
0.300005957,5.473705516,1,2,1
0.548928357,5.054322329,0,2,1
0.173220142,4.306267491,1,3,1
0.137322318,4.58622627,0,5,1
-0.920040209,5.425308401,0,0,0
-0.867337401,4.508969288,0,1,0
0.347126386,5.09587617,0,5,1
-0.892941194,5.325738275,1,5,1
-0.241055159,4.308620559,1,5,1
0.493864804,5.957791401,1,0,1
0.856348854,4.32795766,0,4,1
-0.627073107,4.615121237,0,2,0
0.17448756,5.265182895,0,2,0
0.368489428,4.932147584,0,6,1
0.422209598,4.219517123,1,3,1
0.307171851,4.516870967,1,3,1
0.639202696,4.259255721,1,0,1
0.876714346,4.879508105,0,1,1
-0.631451172,4.051883141,1,5,1
0.907741364,4.643205316,1,1,1
0.171063493,3.924800554,0,5,1
0.625372618,5.449304199,0,3,1
-0.763477589,4.803531292,1,1,0
0.426118895,4.464667746,1,3,1
0.571299316,4.090559006,0,4,1
-0.917102187,5.51778048,1,3,0
-0.350722699,5.71824636,1,5,1
0.229512211,4.675346598,1,4,1
-0.438249912,4.849394621,1,4,1
-0.425184811,5.184913185,0,3,0
0.093003941,5.271373958,1,3,1
-0.762136821,5.244983587,1,3,0
-0.841349336,5.243801504,1,2,0
0.674006165,4.233574038,1,6,1
-0.030852797,5.829445462,1,5,1
0.436384513,6.101378175,1,3,1
0.718560856,4.717150406,1,1,1
0.781764473,3.029544743,0,0,1
-0.242493099,5.557845492,1,4,1
-0.517039432,5.450534228,0,5,0
0.156937443,3.124438983,1,5,1
-0.374906105,4.743271251,0,3,0
0.6011278,4.82740272,1,0,1
0.325756269,5.059334793,1,1,1
-0.135636728,4.63989972,1,2,1
0.442019429,4.80005046,1,6,1
-0.24180912,4.948401629,1,5,1
-0.461303546,5.611774098,0,0,0
0.031132497,4.480285815,0,4,0
-0.014260904,6.199937153,1,1,1
0.921217365,6.12165355,1,6,1
-0.519376512,4.68201215,0,1,0
0.793532736,4.435441447,1,3,1
-0.031935112,5.234492885,1,5,1
-0.782211333,5.544374368,0,1,0
-0.582405934,5.070104507,1,2,0
0.803477171,4.919107599,1,5,1
0.295644777,5.875691941,0,6,1
-0.899369344,5.222050227,1,0,0
0.827121562,4.146937522,0,3,1
-0.875777682,5.122195482,1,6,1
0.871700715,5.778433346,0,3,1
-0.13616767,5.998064601,0,5,0
-0.652109384,5.086473488,0,2,0
-0.003591983,4.547969272,1,4,1
-0.627676318,5.553871191,0,6,0
0.615057724,5.615696797,1,1,1
-0.733433278,5.257014682,0,0,0
0.122615208,4.886821552,1,5,1
-0.925200212,3.752423372,1,0,0
-0.705634869,4.444181821,0,2,0
-0.412151811,5.030027118,1,0,0
0.724901104,5.040445203,0,0,1
0.903904133,4.466377996,0,1,1
0.84626891,4.749849864,0,5,1
-0.703261432,4.367645146,1,2,0
0.307218987,4.289216993,0,1,1
-0.687689652,5.323603438,0,1,0
-0.47395448,6.220360398,0,0,0
0.299028504,4.89584936,0,4,0
-0.566916811,4.62220887,1,0,0
-0.343989977,5.093975514,1,6,1
-0.012617079,5.726095646,0,6,0
0.320741477,4.313352446,1,5,1
-0.489615407,5.2985611,1,1,0
-0.129289948,5.286798678,1,6,1
-0.648958758,4.456870941,1,6,1
0.733054887,4.7561028,1,4,1
0.672929723,5.943761963,1,3,1
-0.222041811,4.773768886,1,3,1
-0.676024503,5.758931611,0,0,0
-0.740039722,5.755916608,1,6,1
0.714225804,5.336055672,1,6,1
-0.443796031,4.125372061,1,2,0
-0.933320206,6.11736452,0,2,0
0.565066077,4.596108582,0,5,1
0.32521639,3.584721939,0,6,1
-0.831036228,4.365323775,1,1,0
0.25009945,5.069505178,1,1,1
0.162487461,5.489674864,1,0,0
0.705201851,3.718355624,0,4,1
0.611300225,3.639105842,1,3,1
0.996813994,6.184653967,1,3,1
-0.202706218,4.764992115,0,6,0
0.73307078,5.44839581,1,3,1
0.242736684,5.258125079,0,5,1
-0.505153912,4.536982816,1,1,0
-0.567965291,4.822923275,1,3,0
-0.941361822,5.829323565,1,4,0
-0.169237226,3.629884722,0,6,0
0.462851935,4.746894133,1,6,1
0.074263717,4.161620722,1,4,1
0.106282751,3.972162971,0,4,0
-0.551017237,5.888481071,1,3,1
-0.937887389,4.652253201,0,5,0
0.701475944,5.435532841,1,6,1
-0.457326089,5.064420052,1,1,0
-0.031533014,5.20969796,0,1,0
0.184832744,4.57691611,0,5,0
0.24344856,5.683322759,0,0,0
-0.016536295,4.835778486,1,0,0
-0.430562342,5.237729999,1,5,1
-0.668228321,5.368013411,1,6,1
0.013970849,4.324398014,0,2,0
0.41139084,5.026869056,1,1,1
0.820623631,4.65889238,1,5,1
-0.312377077,5.82417249,0,2,0
-0.614819475,5.784553063,1,4,1
0.843434907,6.231302832,1,0,1
0.504008765,4.8598665,0,1,1
0.30791933,6.575888069,1,2,1
-0.235073898,5.674630294,1,2,1
-0.96707864,5.19810708,0,6,0
0.467221863,5.382009546,0,1,1
0.958007814,5.324341766,1,6,1
-0.523941807,3.574085831,1,6,1
0.705625564,5.612319918,1,0,1
-0.366675915,4.399052898,1,5,1
0.568775472,5.023222157,0,1,1
-0.933187645,5.782200629,1,5,1
0.617402277,5.800567812,0,6,1
-0.299679079,4.939409592,0,0,0
-0.342961067,4.905454981,0,0,0
0.052904927,5.949755376,0,6,0
0.150997574,4.232894193,1,1,1
-0.937549538,5.01701058,0,2,0
0.331669628,4.549266134,1,5,1
0.599225626,4.234518791,1,2,1
-0.14947072,6.29870592,0,1,0
-0.031204474,3.343781104,1,0,0
0.758672224,3.964623546,0,2,1
-0.363187149,4.905739929,1,3,1
0.304322778,5.164438342,1,1,1
-0.457924297,4.187712673,0,1,0
-0.954821067,5.336780159,0,4,0
0.469147071,4.886593826,0,3,1
-0.563251912,4.444689151,0,4,0
-0.478664806,4.235685917,0,6,0
0.452576102,4.582912186,1,5,1
-0.900691882,5.619511331,0,4,0
-0.759822619,5.528947285,0,2,0
-0.747913289,4.795464142,0,5,0
0.639575044,5.496266249,1,4,1
0.209600731,5.123765287,0,0,0
-0.737401135,4.628108807,1,0,0
0.590921314,4.773778733,0,2,1
0.824729873,5.073447381,1,6,1
0.48002185,4.525987336,1,5,1
0.056341443,4.948231547,1,5,1
0.421952745,5.418058644,0,5,1
-0.342613359,4.643285978,1,3,1
0.240566941,4.367889526,1,3,1
-0.495510422,4.949111872,0,3,0
0.046866801,4.562101409,1,5,1
-0.700285326,6.3158742,1,0,0
-0.261491906,4.783911777,0,3,0
-0.350769647,3.677684026,0,6,0
0.301724248,4.730279384,1,4,1
